CID,用户名,评论时间,评论地点,评论内容,评论点赞数,评论数量
7451509010208097050,金库ybbdeev：）urs,2024-12-23 16:06:32,浙江,说到底还是人多人少的问题。,0,0
7441872794516423460,五斗米折腰者,2024-11-27 16:27:20,北京,因为人性太恶，千古不变，善良都是想法,8,0
7452492279354655524,阿巴阿巴😤,2024-12-26 07:21:21,山东,那会不会没有二元论，而是不断发展的阶段性理论呢？,0,0
7441597428510753570,简单还是美的,2024-11-26 22:38:46,黑龙江,被自己的阶级抛弃了,3,0
7442877940792181516,MoMo的小确幸,2024-11-30 09:27:46,北京,话语权在谁手里，这是关键！,4,0
7441776810344071976,风卿雲,2024-11-27 10:14:52,江苏,千变万化，唯一没变得就是人性，人性贪婪，无解。,1,0
7442631597676135203,胤禛,2024-11-29 17:31:52,山东,法治最适人性。,0,0
7441764230862439194,本硕博学历提升大牛,2024-11-27 09:26:01,河南,那是因为燕子的权利以及对他的评价是来自于上层，而不是与来自于他管理的百姓与他有休息相关的百姓。,4,0
7446705357697680143,我独醉,2024-12-10 17:02:36,湖南,惩恶才能扬善，一味地扬善，往往适得其反。,1,0
7443119529880879908,路人,2024-12-01 01:05:28,北京,有过不罚  跟着是  有功不赏  一群人混吃等死  可不就死了,1,0
7442734917149557538,你的姚,2024-11-30 00:12:53,陕西,仁政的基础是占百分之八十的底层人民被组织起来,0,0
7441771050852467516,逆风 蒲公英,2024-11-27 09:52:33,河南,关键词，信息管道[比心][比心][比心][比心][比心],0,0
7442131316193428224,云在高天水在瓶,2024-11-28 09:10:31,山东,以一个齐景公用“总”字代替，你知道齐景公怎么死的吗？,1,0
7441910940030026550,七夜书生,2024-11-27 18:55:19,山东,这就是我们说的信息茧房,2,0
7443025456872162082,假期愉快,2024-11-30 19:00:12,天津,历史上的大家之所以为大家，还是明知碰闭依然坚守内心对百姓的责任。,4,1
7441796608158679866,幸运列车3389,2024-11-27 11:31:38,北京,文明本身就是个伪命题，又哪来的真仁政,5,1
7444775352872420137,书抖,2024-12-05 12:10:43,安徽,谁说仁政输了，没输。,2,1
7441508352297354023,前路漫漫何其多,2024-11-26 16:53:05,河南,这就是好人就应该被枪指着的原因？,3,0
7442658382500774707,刘然(刘成刚),2024-11-29 19:15:46,北京,现实生活，刀郎的（颠倒歌）有一定道理。但不是绝对[勾引][勾引][勾引],0,0
7451459327245878055,文与武,2024-12-23 12:27:55,广东,牛逼啊，哲学的对立统一讲的明明白白[赞],2,0
7451437874451432227,小而无内,2024-12-23 11:52:52,上海,我们村有人将种猪杀了吃,1,0
7441521216521224975,陌白,2024-11-26 17:42:59,江苏,"制度有它自己运行规律，像一头巨兽，需要食物，需要养分，需要运动，需要知识，需要规律的作息
这些庞杂的结构，不是脑子里某个突发奇想的脑细胞能左右的",5,0
7442682656591233826,dapeng,2024-11-29 20:49:58,广东,背景剧名是什么？,0,1
7451286657570030388,think',2024-12-23 01:18:06,广西,这个听着怎么那么像西门豹和魏文侯的事迹,0,0
7441565521172808483,千里兰望,2024-11-26 20:34:54,广西,晏子伟大！[赞][赞][赞],0,0
7441807131311964988,不开森的喵,2024-11-27 12:12:29,江苏,"得民心者得天下✗
得民力者得天下✓",0,1
7442870181204607753,cherry guan,2024-11-30 08:57:42,江苏,仁政不仁呗！没了藩王割据，但权力割据始终如一,0,0
7446758802709512979,大蒜直立播种机,2024-12-10 20:28:40,北京,从有序走向无序，无序至极，事物崩塌，崩塌之后，重新排列，渐渐有序，然后又渐渐失去秩序，再次崩塌，再次重新排列，这是自然规律，谁也改变不了！,1,0
7443969002089005834,刘大军《旧味食足》,2024-12-03 08:01:41,河北,农场主➕农场管理者➕羊群三者关系，视频内容讲的逻辑也有转移矛盾的意思,1,0
7444053322086073124,典礼,2024-12-03 13:28:51,江苏,ai智能管控才是出路,1,0
7441586095484470073,九月【浩浩堂】,2024-11-26 21:54:45,山西,阶级矛盾是一切社会矛盾的总根源,1,0
7441782039005283081,tiny不吃羊肉,2024-11-27 10:35:07,新疆,所以错的是自上而下的系统喽[捂脸],4,0
7457766572989023013,白水,2025-01-09 12:23:17,山东,原来如此,0,0
7441479565887324968,粤北小王,2024-11-26 15:01:25,广东,你这说的是岳飞之死啊,2,0
7441744505055937290,北风,2024-11-27 08:09:31,黑龙江,所谓的仁政还没有达到真正的仁的标准。真正的仁政达到可不是那么简单的，那可不是一个君王能够给予的。那些所谓的仁政，只是能够让你活得稍微宽松一点，那可不是真正的仁政。,1,0
7443385769262072639,世间安可逍遥,2024-12-01 18:48:36,四川,阶级是永远避免的问题,3,0
7441778940090204967,识,2024-11-27 10:23:09,湖北,结构性问题才是问题本质 一味的谩骂特权于事无补 划出一块地就得设置一尊官位 无论大小 他的权都是巨大的 这就是结构,1,0
7441774553246073639,Tom.,2024-11-27 10:06:05,北京,仁政从来都有用！关键在于是大仁大义的惩恶扬善，还是妇人之仁的圣母心！,0,0
7449392451310387994,冷水,2024-12-17 22:47:24,河南,信息化社会  财富直接直达,0,0
7441872386368520972,^¥^,2024-11-27 16:25:45,上海,哎，古代帝王大都是踏着兄弟姐妹的血腥上位的，所以很少会对百姓真的好，只会考虑怎么巩固自己的权利和统治。千百年来有多少帝王真的关心百姓，很少，他们只在乎他们手里的权利,0,0
7444240913285874472,后浪推前浪,2024-12-04 01:37:13,河北,权衡是一门艺术，掌握了它就掌握了火候,0,0
7446313267574309686,块,2024-12-09 15:42:50,浙江,因为理解错误仁的定义，仁的本意是把人一分为二的技术[捂脸][捂脸][捂脸][捂脸][捂脸],1,0
7447164518361072423,星晞,2024-12-11 22:41:56,重庆,因为权利的本质是什么？其实是这个问题。,0,0
7441527489619133238,宋广鑫323,2024-11-26 18:07:21,北京,齐威王反面讲三个故事,0,0
7444019346282103612,李livi,2024-12-03 11:17:00,河南,民心大部分这都是文官笔下的好恶，参考意义有限,0,0
7451436359002833727,圆圆爱学习,2024-12-23 10:58:54,北京,如云如雨如雾如电～顺其自然，只有天道永存,0,0
7441743416931746575,雾做的刷子,2024-11-27 08:05:20,河南,这不就是熵增吗,2,0
7444712377511838479,幸运随风,2024-12-05 08:06:23,河北,仁政从来没有输过。只不过人很难抵抗腐蚀。,3,2
7441977223541719860,李春建,2024-11-27 23:12:31,重庆,其实我不是很认可，前面后面都比较偏激，其实很重要的就是平衡，和现实，但是也可以尽力为仁政,1,0
7442156377500746556,影子,2024-11-28 10:47:47,浙江,仁政和掌控是正反的两面 不可偏颇一方,0,0
7443636663295263499,一年当一天,2024-12-02 11:06:52,河北,因为想和吸血毒虫妥协的都死定了.,0,0
7441755288226022185,爱仕达很健康,2024-11-27 08:51:24,河南,社会中的上中下，可能只有上下能够有点相互沟通的时候才会好一点,0,0
7441762517200012047,闫石,2024-11-27 10:03:57,北京,明君才配贤臣,1,0
7456970197850718991,大灰狼,2025-01-07 10:07:11,湖北,软柿子谁不想捏一把呀,1,0
7443143711884411707,用户2041646481670盈盈,2024-12-01 02:39:23,广东,这是所谓的政治？,1,1
7463485219846177546,隍陈杂货铺,2025-01-24 22:40:14,上海,人性。。。人就是一个APP，有软件设置的,0,0
7444772132967793468,北仁先生,2024-12-05 11:58:12,云南,几千年来一以贯之，奈何？人性使然！,1,0
7444791021156893440,昌邑66778899,2024-12-05 13:11:32,江苏,弱弱的问一句：历史是什么时候？？？,1,1
7441575824983425849,子愚,2024-11-26 21:14:52,广东,请问作者：此篇文章有没有文字版本？,0,0
7441824984697750322,9527-_,2024-11-27 13:21:46,新疆,输的一定是脱离基层,1,0
7443934194872828712,用户1520727164241,2024-12-03 05:46:47,陕西,齐国最后是不战而降。,0,0
7465286380848775986,走步''尽带风ヽ,2025-01-29 18:43:58,江西,仁义成全不了于乱世,0,0
7443980288159466303,夜归,2024-12-03 08:45:27,山西,国家的本质,0,0
7441751770005029691,陈鸣人,2024-11-27 08:37:41,广东,官字两个口，民只有一个口,3,0
7441853459369935667,星沙泉塘雅岛餐厅,2024-11-27 15:12:14,湖南,要是没有齐景公呢,1,0
7442630283177214731,神来之钱,2024-11-29 17:26:46,北京,东阿，就是东土大唐[害羞],0,0
7442102053575099175,小猴小马,2024-11-28 07:17:02,浙江,邪必胜正,0,0
7465157455786787634,老阳白,2025-01-29 11:54:52,北京,萧墙之内福祸难测,0,0
7441755690031285001,和窗外月,2024-11-27 08:52:54,四川,那个时代，国和国民是君主、贵族的私有财产，不能类推。,0,0
7441589053613556540,叁目,2024-11-26 22:06:13,浙江,都没有错，唯独不可竭泽而渔,1,0
7442624595511526204,钢,2024-11-29 17:04:39,辽宁,所以没什么好日子给老百姓过[思考],4,1
7462390518841787188,Yangxi曦,2025-01-22 00:17:53,新加坡,用AI治理人类社会,1,0
7441539932701524770,絮絮叨叨【YH居间服务】,2024-11-26 18:55:37,湖北,因为阶级矛盾,1,0
7442669299750421248,冷白白,2024-11-29 20:47:27,上海,因为人本身是欲望的生物，人类社会人类国家就是由欲望控制的，所以要治理人类首先要治理欲望,0,0
7443262066565825337,无情道,2024-12-01 10:18:23,四川,仁政如果真输了，你根本不可能会出生，民族早就灭亡了,5,1
7441556651096605475,大道至简,2024-11-26 20:00:29,北京,利益自上而下，风险自下而上,4,0
7461776880519283465,硌硌若石,2025-01-20 07:45:25,河北,因为乌合之众太多,0,0
7442129384968356645,一禾99,2024-11-28 09:03:01,上海,说到问题本质了，牛逼[赞][赞][赞],1,0
7444654906473988904,用户4587720393276,2024-12-05 04:23:51,浙江,根本原因在于凡人君王,0,0
7441813895238828854,兵==牛运,2024-11-27 12:38:44,江西,系统高贵！系统制造高贵。高贵的系统。,1,0
7443002259431457593,*****,2024-11-30 17:30:12,江苏,百姓就是淤泥取之不尽用之不竭,1,0
7443635240822752027,灿烂,2024-12-02 10:26:31,江苏,"仁政 要仁的是时候
而不是时时刻刻仁",0,0
7441996242936202021,浮生梦,2024-11-28 00:26:24,天津,这是社会永远逃不出的法则，无解[捂脸][捂脸],0,0
7441567384941347593,封封不休,2024-11-26 20:42:07,浙江,好人还不长命呢,1,0
7450612071131251482,K多多,2024-12-21 08:11:27,上海,仁政，如果违反经济规律，违反权力合理过度，违反裁判的评判方法，就会失败，邪政，如果暗合经济规律，也未必不能使生活提升。当然从概率上来说，基于大多数民众的经济生态，仁政的确可以避免大多数显而易见的问题。,2,0
7445502596108714787,君子的仇,2024-12-07 11:12:48,山东,没有金刚手段 哪来菩萨心肠,0,0
7442800629933769472,阿貝好朋友,2024-11-30 08:12:03,中国台湾,東阿不就膠東嗎？,1,0
7442626555153908492,🐟锦鲤🐟,2024-11-29 17:12:17,新疆,求上而居中，求中而居下,0,0
7442972374147040052,心痕,2024-11-30 15:34:15,广东,讲道理的怎么赢得了不讲道理的,3,0
7444013621904622348,人生见面不如闻名,2024-12-03 10:54:51,新疆,好一个三邪二馋[赞],0,0
7442965285139465011,用户3379953184992,2024-11-30 15:06:43,山西,权利只向权利的来源负责,0,0
7451136524433212172,用户4426804405708,2024-12-22 15:37:41,广东,家天下的东西太多了,0,0
7441560251054539520,仰元凯之武库,2024-11-26 20:14:27,四川,这是何等的宝藏阿婆煮[看],1,0
7441999261724410674,泽麟,2024-11-28 00:38:10,贵州,道法自然亘古不变,0,0
7441537123998303035,弓鼎骧,2024-11-26 18:44:42,安徽,因为老百姓一直都是沉默的大多数,4,0
7449558537275982652,没有如果,2024-12-18 09:31:56,甘肃,5000年的信史，人类社会的大部分治理方案在这都能找到案例[赞],1,0
7443306114131608358,山东朱亚文,2024-12-01 13:09:18,河北,如何破局啊？改，就是与虎谋皮啊。,0,0
7441758043912667963,主场时间,2024-11-27 09:02:02,广东,仁政不都是输，仁政面对的是人性，所以仁政和人性的善配合时才能完美的展现,1,0
7441526713743803163,哈哈虎,2024-11-26 18:04:19,河南,信息传递和信息茧房,2,0
7443295611166278411,用户9837157571938,2024-12-01 12:28:32,贵州,人性的本质，，自私，贪婪，，多疑，，，人性的本质注定不断循环，不断的向前发展，，，,1,0
7443273377807024937,代州同心自助餐厅,2024-12-01 11:02:18,山西,仁政会放大人性的贪婪，会放大人性中的恶，这才是跟本，一个老好人永远干不过一个恶人,0,0
7465967607288529704,文叔文和,2025-01-31 14:47:29,河北,给平头老百姓推这，推美女吧,0,0
7460036308607222543,落叶,2025-01-15 15:45:31,山东,人性本恶,0,0
7443598216744010531,奥雷连诺,2024-12-02 08:02:50,广东,因为权力来自于上，而不是下,0,0
7443230332792931106,萱萱爱运动,2024-12-01 08:15:16,山东,贪官太多,0,0
7442869464649138981,木木呢呢,2024-11-30 08:54:53,重庆,因为反人性。反人性就会失去实践的土壤。,1,0
7443415927858742068,抖音新人老范儿,2024-12-01 20:15:25,北京,体制是个纲，纲举目张。,0,0
7444214062319829800,昨日,2024-12-03 23:52:40,四川,整个上下5000年的权利都是武力获得的，武力维持。整个社会结构就是食物链结构！,15,0
7444019180972655394,湘.鞋.魚,2024-12-03 11:16:25,广东,核心就是底层好拿捏,1,0
7441589145861931826,奔向月球的喵,2024-11-26 22:06:33,马来西亚,资源是固定的，不是百姓取亦是朝堂拿,1,0
7443988660376830731,简.生命.运动！热爱足球！爱美食！,2024-12-03 09:17:59,湖北,仁不应该是王对民的施舍！是世间常态,0,0
7441922788631511846,邂逅温柔,2024-11-27 19:41:15,江苏,楚王好细腰，宫中多饿死,0,0
7443323209595011878,超级流浪家,2024-12-01 14:15:41,北京,底层无话语权,0,0
7450137546854023995,文博士,2024-12-19 22:58:44,上海,信息管道[赞][赞][赞] 自媒体可见是多么重要,0,0
7441737593546736444,昨夜风,2024-11-27 07:42:41,湖北,既然严惩，为何说是仁政？ 明显结论错误啊， 深层次的原因是阶级矛盾[抠鼻],3,0
7441637389024576290,顾玉芬,2024-11-27 01:14:08,江苏,谁在讲的如此精辟真是才俊！口才流利讲的草民都能懂了！[感谢],0,0
7443356096839041855,星光耀九州,2024-12-01 16:23:19,浙江,人性本恶，要用法约束[比心],1,0
7445819773776429850,用户6347575824405,2024-12-08 07:43:37,山东,说的好，讲的好[赞][赞][赞][赞],0,0
7444025778569741066,专治雅过敏,2024-12-03 11:41:57,北京,所以，要掌握媒体,0,0
7441530347672159028,蜘蛛侠,2024-11-26 18:18:25,甘肃,天地不仁，以万物为刍狗,1,0
